Zip,Lon,Lat,State,Pop
03262,-71.692563,44.022098,NH,1210
03263,-71.319811,43.300387,NH,4280
03264,-71.697219,43.751996,NH,7880
03266,-71.848041,43.79672,NH,2040
03268,-71.732174,43.384984,NH,1310
03269,-71.583771,43.523413,NH,3030
03275,-71.442311,43.147927,NH,11700
03276,-71.583074,43.438851,NH,8360
03278,-71.840637,43.299203,NH,3640
03279,-71.886491,43.937408,NH,920
03280,-72.096944,43.170791,NH,1120
03281,-71.717225,43.08119,NH,9280
03282,-71.914461,43.864946,NH,910
03284,-72.048282,43.489494,NH,990
03285,-71.629265,43.905089,NH,2580
03287,-71.910938,43.434097,NH,1330
03290,-71.100578,43.127466,NH,5260
03291,-71.112648,43.143861,NH,40
03301,-71.535941,43.213329,NH,33910
03303,-71.618045,43.281212,NH,16110
03304,-71.543606,43.137076,NH,7580
03307,-71.459762,43.306385,NH,5430
03431,-72.290198,42.94101,NH,25700
03440,-71.953734,43.050779,NH,2780
03441,-72.430232,42.780562,NH,410
03442,-71.913316,43.010348,NH,1440
03443,-72.465298,42.893673,NH,630
03444,-72.04665,42.898299,NH,1510
03445,-72.21655,43.005829,NH,670
03446,-72.298383,42.863888,NH,5910
03447,-72.147675,42.761214,NH,2370
03448,-72.262338,43.042746,NH,740
03449,-71.978582,42.975081,NH,1700
03450,-72.097925,42.940982,NH,970
03451,-72.500786,42.802381,NH,4180
03452,-72.027109,42.817799,NH,5460
03455,-72.196102,42.900984,NH,2220
03456,-72.20331,43.133276,NH,740
03457,-72.137296,43.006658,NH,750
03458,-71.946033,42.885018,NH,6910
03461,-72.021588,42.755282,NH,6370
03462,-72.409823,42.906573,NH,1630
03464,-72.102965,43.080085,NH,1040
03465,-72.184873,42.827758,NH,2220
03466,-72.50808,42.898969,NH,1400
03467,-72.437841,42.966754,NH,1920
03470,-72.353604,42.773096,NH,5060
03561,-71.774204,44.314513,NH,6210
03570,-71.175641,44.47883,NH,10210
03574,-71.685906,44.281826,NH,2520
03576,-71.471436,44.906684,NH,3940
03579,-71.145614,44.791092,NH,320
03580,-71.748208,44.202369,NH,1370
03581,-71.180471,44.397295,NH,3070
03582,-71.49428,44.600567,NH,2390
03583,-71.46573,44.406013,NH,1050
03584,-71.558384,44.492949,NH,3890
03585,-71.897801,44.229541,NH,2670
03586,-71.80328,44.215687,NH,570
03588,-71.216426,44.580988,NH,1660
03590,-71.558822,44.71288,NH,790
03592,-71.381723,45.062688,NH,1100
03593,-71.285623,44.377689,NH,290
03595,-71.539636,44.272026,NH,130
03598,-71.602165,44.363636,NH,3560
03601,-72.292592,43.218538,NH,130
03602,-72.340765,43.137845,NH,2850
03603,-72.402138,43.255854,NH,5410
03605,-72.194208,43.236466,NH,1190
03607,-72.294336,43.210817,NH,640
03608,-72.415306,43.073254,NH,2770
03609,-72.446654,43.1421,NH,870
03740,-71.977176,44.167532,NH,990
03741,-72.035769,43.665966,NH,4300
03743,-72.341115,43.368836,NH,13990
03745,-72.323574,43.474628,NH,1600
03748,-72.125672,43.614841,NH,4960
03750,-72.203636,43.71717,NH,1110
03752,-72.122197,43.299332,NH,830
03753,-72.127099,43.510165,NH,3390
03755,-72.272941,43.708344,NH,10420
03765,-72.050739,44.038504,NH,500
03766,-72.245944,43.642166,NH,9010
03768,-72.146878,43.809459,NH,1700
03770,-72.269501,43.531546,NH,320
03771,-72.028067,44.27412,NH,820
03773,-72.177832,43.36333,NH,7760
03774,-72.013612,44.086235,NH,1940
03777,-72.097488,43.895353,NH,1250
03779,-72.062175,43.98795,NH,870
03780,-71.98864,44.0345,NH,430
03781,-72.303994,43.55396,NH,2020
03782,-72.092261,43.388703,NH,3290
03784,-72.301345,43.656047,NH,4090
03785,-71.991505,44.125573,NH,2360
03801,-70.774728,43.063752,NH,22510
03809,-71.217642,43.450372,NH,3550
03810,-71.263636,43.502872,NH,1700
03811,-71.157192,42.836591,NH,7130
03812,-71.246659,44.085615,NH,1060
03813,-71.054629,43.996274,NH,3980
03814,-71.157768,43.772113,NH,2430
03816,-71.252281,43.67903,NH,1360
03817,-71.221486,43.870633,NH,500
03818,-71.144211,43.968867,NH,3200
03819,-71.121412,42.925643,NH,4600
03820,-70.88165,43.19123,NH,31710
03823,-70.938468,43.173209,NH,1730
03824,-70.92917,43.13297,NH,16410
03825,-71.040118,43.209493,NH,9340
03826,-71.12929,42.888262,NH,2770
03827,-70.997939,42.915177,NH,3130
03830,-70.999979,43.667599,NH,1510
03833,-70.974168,42.976475,NH,22450
03835,-71.062661,43.378577,NH,7060
03836,-71.070983,43.816719,NH,1520
03837,-71.307538,43.421568,NH,1290
03838,-71.191344,44.114677,NH,740
03839,-70.989633,43.268096,NH,3960
03840,-70.845818,43.037172,NH,3910
03841,-71.176446,42.883272,NH,6410
03842,-70.82529,42.937473,NH,15930
03844,-70.887598,42.927139,NH,2430
03845,-71.120295,44.105533,NH,1220
03846,-71.182038,44.167161,NH,790
03848,-71.063629,42.916511,NH,6400
03849,-71.128344,43.91152,NH,1780
03851,-71.002701,43.423038,NH,4270
03852,-70.969591,43.505396,NH,590
03853,-71.277395,43.644381,NH,600
03854,-70.720547,43.067545,NH,990
03855,-71.139068,43.438277,NH,2820
03856,-70.960783,43.037546,NH,1720
03857,-70.947784,43.072441,NH,9350
03858,-71.044839,42.867547,NH,4930
03860,-71.125881,44.038147,NH,4170
03861,-71.008877,43.119918,NH,4200
03862,-70.828485,42.97878,NH,4540
03864,-71.114737,43.693694,NH,1970
03865,-71.09258,42.83695,NH,7990
03867,-70.973999,43.3017,NH,21610
03868,-70.951652,43.331737,NH,5800
03869,-70.833888,43.22647,NH,2600
03870,-70.762522,43.013592,NH,5040
03871,-70.770726,42.978646,NH,320
03872,-71.028839,43.571781,NH,3980
03873,-71.185185,42.933106,NH,6370
03874,-70.864855,42.885129,NH,9210
03875,-71.183157,43.870563,NH,870
03878,-70.87549,43.252061,NH,12160
03882,-71.050599,43.744395,NH,1470
03883,-71.286158,43.822978,NH,200
03884,-71.143566,43.264533,NH,4110
03885,-70.89633,43.018167,NH,7530
03886,-71.256969,43.856504,NH,1880
03887,-71.062938,43.473703,NH,2240
03890,-71.200692,43.837369,NH,410
03894,-71.194644,43.595943,NH,6640
03897,-71.319467,43.911657,NH,70
03901,-70.852713,43.289302,ME,8020
03902,-70.626137,43.216256,ME,2280
03903,-70.787057,43.136663,ME,6490
03904,-70.734814,43.101477,ME,7960
03905,-70.692769,43.091405,ME,1870
03906,-70.758841,43.328031,ME,4980
03907,-70.603711,43.252229,ME,920
03908,-70.780134,43.23168,ME,7420
03909,-70.658559,43.15673,ME,10740
04001,-70.918061,43.523926,ME,2540
04002,-70.668717,43.487918,ME,7770
04003,-69.994672,43.735302,ME,290
04005,-70.463718,43.486293,ME,24340
04008,-69.878566,44.040513,ME,3280
04009,-70.725279,44.056244,ME,5230
04010,-70.908354,43.936121,ME,1690
04011,-69.963476,43.905532,ME,20710
04015,-70.522152,43.964096,ME,3970
04017,-70.114345,43.735849,ME,330
04019,-70.106079,43.695197,ME,80
04020,-70.806373,43.780304,ME,1510
04021,-70.26564,43.800377,ME,5890
04022,-70.805138,43.9847,ME,1100
04024,-70.650321,43.832407,ME,520
04027,-70.911172,43.394045,ME,6340
04029,-70.671345,43.887494,ME,1930
04030,-70.697549,43.595449,ME,2250
04032,-70.104367,43.857841,ME,8270
04037,-70.959114,44.052656,ME,3840
04038,-70.453562,43.694043,ME,17430
04039,-70.342515,43.886788,ME,8280
04040,-70.666631,44.103039,ME,3360
04041,-70.836409,43.854513,ME,1710
04042,-70.625386,43.625672,ME,4590
04043,-70.55301,43.390891,ME,11400
04046,-70.49198,43.413064,ME,7730
04047,-70.893572,43.754937,ME,2100
04048,-70.781088,43.685453,ME,3180
04049,-70.69498,43.733341,ME,3940
04050,-70.154632,43.691785,ME,340
04051,-70.89101,44.17269,ME,1170
04055,-70.603505,43.968546,ME,4210
04061,-70.726594,43.64492,ME,3480
04062,-70.410679,43.79845,ME,17550
04064,-70.391369,43.517282,ME,8980
04066,-69.967176,43.770292,ME,550
04068,-70.918444,43.824664,ME,1590
04069,-70.184162,43.896081,ME,1570
04071,-70.452522,43.924331,ME,5020
04072,-70.445982,43.516584,ME,19790
04073,-70.758308,43.427235,ME,16690
04074,-70.352797,43.585224,ME,19880
04076,-70.83828,43.550384,ME,2810
04079,-69.918253,43.833247,ME,3900
04083,-70.799908,43.467534,ME,4430
04084,-70.5497,43.766693,ME,8440
04085,-70.635816,43.766697,ME,1970
04086,-69.961776,43.943952,ME,9010
04087,-70.737789,43.553488,ME,2380
04088,-70.717341,44.200851,ME,1680
04090,-70.624965,43.323329,ME,10300
04091,-70.749095,43.828041,ME,1070
04092,-70.357475,43.686213,ME,19010
04093,-70.540455,43.647432,ME,8230
04095,-70.899169,43.640887,ME,1590
04096,-70.181286,43.798536,ME,8580
04097,-70.236782,43.847199,ME,3830
04101,-70.258637,43.660778,ME,18370
04102,-70.289044,43.660008,ME,18390
04103,-70.288117,43.688452,ME,32060
04105,-70.268375,43.736268,ME,12100
04106,-70.271045,43.631105,ME,26210
04107,-70.231212,43.602716,ME,9290
04108,-70.192792,43.661132,ME,1250
04109,-70.201402,43.641619,ME,130
04110,-70.199071,43.760088,ME,1470
04210,-70.241296,44.092975,ME,23650
04216,-70.800782,44.677192,ME,800
04217,-70.793468,44.403372,ME,3390
04219,-70.61883,44.394321,ME,1470
04220,-70.357057,44.3159,ME,3200
04221,-70.310031,44.441663,ME,1050
04222,-70.116329,43.964268,ME,3900
04224,-70.420807,44.559639,ME,3160
04226,-70.713479,44.598808,ME,140
04231,-70.846408,44.257968,ME,270
04236,-70.146202,44.190261,ME,4440
04237,-70.72266,44.496274,ME,230
04238,-70.381138,44.201713,ME,1310
04239,-70.208317,44.521781,ME,4810
04240,-70.190257,44.099321,ME,37180
04250,-70.111857,44.026801,ME,4210
04252,-70.059772,44.010241,ME,4940
04253,-70.219029,44.41001,ME,2160
04254,-70.165477,44.453758,ME,3220
04255,-70.674596,44.34772,ME,770
04256,-70.396954,44.107166,ME,3130
04257,-70.535417,44.563706,ME,2650
04258,-70.340407,44.141901,ME,2620
04259,-70.014393,44.225016,ME,3310
04260,-70.299835,43.962185,ME,5910
04261,-70.87385,44.554788,ME,430
04263,-70.126134,44.280452,ME,2470
04265,-70.034663,44.271967,ME,980
04268,-70.569514,44.217578,ME,5060
04270,-70.504661,44.128301,ME,5870
04274,-70.379807,44.048996,ME,5590
04275,-70.614818,44.666555,ME,520
04276,-70.566367,44.541773,ME,5730
04280,-70.072887,44.114473,ME,6720
04281,-70.504651,44.23552,ME,5430
04282,-70.248243,44.269645,ME,5780
04284,-70.058571,44.354138,ME,1190
04285,-70.424143,44.705299,ME,420
04287,-69.968385,44.056787,ME,3130
04289,-70.543256,44.324821,ME,2000
04290,-70.442821,44.492967,ME,1530
04292,-70.431699,44.372525,ME,870
04294,-70.229148,44.604788,ME,4180
04330,-69.759252,44.337156,ME,26300
04342,-69.741811,44.080842,ME,1660
04344,-69.794578,44.253567,ME,2990
04345,-69.7927,44.211064,ME,11960
04346,-69.75638,44.23458,ME,1810
04347,-69.801391,44.287729,ME,2270
04348,-69.494259,44.215472,ME,2930
04349,-70.066386,44.439396,ME,1120
04350,-69.950004,44.165633,ME,3680
04351,-69.864334,44.32866,ME,2680
04352,-69.959474,44.463592,ME,1580
04353,-69.606613,44.218879,ME,2320
04354,-69.428357,44.397534,ME,1570
04355,-69.954569,44.385831,ME,2790
04357,-69.822026,44.110158,ME,3220
04358,-69.541638,44.415323,ME,4430
04360,-70.011346,44.546146,ME,580
04363,-69.581988,44.311335,ME,2620
04364,-69.963377,44.311732,ME,6060
04401,-68.803104,44.826303,ME,45280
04406,-69.508937,45.231635,ME,810
04408,-68.300183,44.882091,ME,170
04410,-68.917857,45.084798,ME,1240
04411,-68.620457,44.894939,ME,1480
04412,-68.751747,44.787985,ME,9360
04413,-67.716102,45.558473,ME,180
04414,-69.043451,45.341749,ME,1420
04416,-68.772848,44.602918,ME,5530
04417,-68.434088,45.208282,ME,440
04418,-68.580797,45.063913,ME,2010
04419,-69.035031,44.803446,ME,2810
04421,-68.795752,44.416715,ME,1240
04422,-69.039968,45.070357,ME,1520
04424,-67.863574,45.65827,ME,890
04426,-69.212385,45.180633,ME,4430
04427,-69.005989,44.98212,ME,2860
04428,-68.60282,44.813846,ME,3240
04429,-68.646389,44.736131,ME,5010
04430,-68.57157,45.628823,ME,1670
04434,-69.133003,44.793528,ME,1250
04435,-69.135728,44.958946,ME,1180
04438,-68.925229,44.600299,ME,1140
04441,-69.583599,45.47383,ME,1790
04442,-69.639279,45.483235,ME,110
04443,-69.397649,45.167355,ME,2390
04444,-68.889762,44.737219,ME,8880
04448,-68.674744,45.243443,ME,1140
04449,-68.89344,44.993767,ME,1490
04450,-68.935596,44.916608,ME,1410
04451,-68.22468,45.58625,ME,240
04453,-68.832657,45.182116,ME,820
04454,-67.516216,45.535157,ME,50
04455,-68.297972,45.365947,ME,1020
04456,-68.985391,44.880683,ME,2920
04457,-68.501195,45.368101,ME,6170
04459,-68.348642,45.534787,ME,740
04460,-68.517344,45.603513,ME,1420
04461,-68.627525,44.94976,ME,2950
04462,-68.703916,45.658814,ME,4480
04463,-68.975384,45.25069,ME,2880
04464,-69.509163,45.288006,ME,810
04468,-68.677032,44.945755,ME,9820
04469,-68.666159,44.902935,ME,2540
04471,-67.841516,45.916976,ME,610
04472,-68.703725,44.565966,ME,2310
04473,-68.678493,44.888675,ME,8300
04474,-68.786928,44.72627,ME,3670
04475,-68.604084,45.182569,ME,420
04476,-68.711286,44.472948,ME,1280
04478,-69.790999,45.678581,ME,290
04479,-69.329506,45.139445,ME,1410
04481,-69.113767,45.235904,ME,750
04487,-68.113746,45.416763,ME,980
04488,-69.105076,44.882931,ME,1220
04490,-67.747861,45.425616,ME,250
04491,-67.447185,45.564453,ME,140
04492,-67.692043,45.339489,ME,160
04493,-68.594019,45.260148,ME,1990
04495,-68.314803,45.460929,ME,430
04496,-68.891245,44.655894,ME,4020
04497,-68.050525,45.713308,ME,380
04530,-69.826685,43.908707,ME,10980
04535,-69.623126,44.084301,ME,780
04537,-69.622807,43.897125,ME,2090
04538,-69.623185,43.8556,ME,2140
04539,-69.502106,43.958088,ME,1510
04541,-69.488951,43.894481,ME,210
04543,-69.50421,44.034103,ME,2200
04544,-69.588753,43.8372,ME,620
04547,-69.324239,43.999137,ME,1240
04548,-69.743365,43.815072,ME,910
04551,-69.436246,44.005136,ME,740
04553,-69.556543,44.047477,ME,1690
04554,-69.504962,43.864187,ME,590
04555,-69.478092,44.099885,ME,1640
04556,-69.62829,43.96974,ME,1140
04558,-69.514504,43.893293,ME,370
04562,-69.827851,43.808704,ME,2360
04563,-69.245332,44.020917,ME,1430
04564,-69.45991,43.936506,ME,280
04568,-69.559207,43.876724,ME,360
04571,-69.676139,43.892031,ME,310
04572,-69.374321,44.107542,ME,5410
04573,-69.550635,43.956482,ME,470
04574,-69.39127,44.266871,ME,1490
04576,-69.666432,43.821018,ME,590
04578,-69.686755,44.000181,ME,4530
04579,-69.769415,43.962772,ME,3100
04605,-68.422105,44.560827,ME,13430
04606,-67.705942,44.581547,ME,1250
04607,-68.067894,44.465254,ME,1230
04609,-68.259934,44.38424,ME,5610
04611,-67.603717,44.509885,ME,500
04612,-68.371381,44.255009,ME,740
04613,-68.032439,44.380811,ME,190
04614,-68.587076,44.421109,ME,2660
04616,-68.571917,44.283067,ME,830
04617,-68.727627,44.374436,ME,780
04619,-67.26388,45.172495,ME,3010
04622,-67.943275,44.625874,ME,1400
04623,-67.765218,44.659293,ME,1080
04624,-67.983951,44.412876,ME,210
04625,-68.261175,44.250155,ME,50
04626,-67.220308,44.677025,ME,510
04627,-68.664399,44.220796,ME,1770
04628,-67.228353,44.894125,ME,680
04630,-67.381774,44.749967,ME,1390
04631,-66.997985,44.910605,ME,1230
04634,-68.248815,44.606711,ME,2120
04635,-68.35603,44.115308,ME,60
04640,-68.289583,44.523476,ME,2120
04642,-68.802883,44.334509,ME,160
04643,-67.813036,44.607015,ME,980
04645,-68.621933,44.052148,ME,80
04648,-67.576364,44.654207,ME,570
04649,-67.604838,44.563778,ME,1390
04650,-68.704294,44.280725,ME,230
04652,-67.059528,44.806816,ME,1500
04653,-68.340357,44.239253,ME,380
04654,-67.479467,44.718957,ME,3370
04655,-67.395879,44.66244,ME,1030
04657,-67.38087,45.010676,ME,310
04658,-67.865785,44.538232,ME,1340
04660,-68.326973,44.345287,ME,1380
04664,-68.175203,44.530324,ME,1260
04666,-67.203329,44.968243,ME,1220
04667,-67.077044,44.975125,ME,1600
04668,-67.591722,45.219526,ME,1710
04669,-68.027789,44.431678,ME,190
04671,-67.147841,45.070206,ME,550
04673,-68.672193,44.307501,ME,100
04674,-68.403717,44.288229,ME,440
04676,-68.63825,44.346479,ME,1080
04677,-68.179199,44.49277,ME,280
04679,-68.325142,44.276656,ME,1750
04680,-67.944629,44.496644,ME,1130
04681,-68.666607,44.168763,ME,1060
04684,-68.511962,44.487798,ME,1430
04685,-68.425356,44.157401,ME,350
04686,-67.664466,44.929276,ME,110
04691,-67.09533,44.866651,ME,490
04693,-68.086345,44.397883,ME,530
04694,-67.421247,45.129486,ME,2390
04730,-67.85806,46.123879,ME,9770
04732,-68.392587,46.618677,ME,1630
04733,-68.398221,45.804031,ME,210
04734,-67.841167,46.486089,ME,410
04735,-67.846825,46.42717,ME,660
04736,-68.016225,46.872131,ME,9370
04739,-68.594958,47.033808,ME,1260
04740,-67.884042,46.641165,ME,1240
04742,-67.83823,46.770376,ME,3470
04743,-68.586864,47.235669,ME,4820
04745,-68.394039,47.275597,ME,1060
04746,-68.139109,47.288331,ME,480
04747,-68.264897,46.018202,ME,1220
04750,-67.853143,46.926641,ME,2460
04756,-68.323831,47.347432,ME,3150
04757,-68.131673,46.68585,ME,2810
04758,-67.867201,46.530321,ME,1430
04760,-67.843382,46.316338,ME,760
04761,-67.972616,46.107296,ME,560
04762,-68.118031,46.96578,ME,600
04763,-68.125898,46.107579,ME,720
04764,-68.485041,46.415685,ME,70
04765,-68.467823,46.017635,ME,1310
04766,-68.218017,46.872661,ME,380
04768,-68.486668,46.780779,ME,360
04769,-68.0056,46.683191,ME,9340
04772,-68.322811,47.239552,ME,710
04773,-68.238256,47.277835,ME,630
04774,-68.94672,47.139949,ME,830
04776,-68.367077,45.879141,ME,880
04777,-68.4544,45.891878,ME,410
04779,-68.268541,47.156391,ME,270
04780,-68.190218,46.145416,ME,770
04781,-68.598476,47.152722,ME,500
04783,-68.205333,47.053509,ME,570
04785,-67.944775,47.158473,ME,2430
04786,-68.146271,46.791509,ME,1880
04787,-67.920954,46.528452,ME,770
04841,-69.116376,44.108982,ME,7430
04843,-69.0786,44.215052,ME,5010
04847,-69.18799,44.246759,ME,1510
04848,-68.901512,44.323651,ME,580
04849,-69.045355,44.320396,ME,3860
04853,-68.864997,44.153815,ME,350
04854,-69.090571,44.071416,ME,1620
04856,-69.108864,44.175278,ME,3540
04858,-69.140264,44.043024,ME,1650
04859,-69.162624,44.00711,ME,690
04860,-69.222021,43.972532,ME,1830
04861,-69.180839,44.083083,ME,2700
04862,-69.274251,44.247465,ME,3820
04863,-68.832993,44.057619,ME,1210
04864,-69.241366,44.115653,ME,4760
04901,-69.622032,44.550988,ME,26290
04910,-69.444032,44.519494,ME,2140
04911,-69.937242,44.785321,ME,2090
04912,-69.669136,44.942764,ME,1070
04915,-69.023888,44.445112,ME,9040
04917,-69.8395,44.487368,ME,3180
04920,-69.886212,45.065509,ME,1720
04921,-69.131703,44.564492,ME,1770
04922,-69.376395,44.683454,ME,1200
04923,-69.44084,45.036277,ME,530
04924,-69.54606,44.755067,ME,2350
04925,-69.947207,45.250347,ME,70
04927,-69.527061,44.660867,ME,3540
04928,-69.258665,44.94276,ME,2260
04929,-69.316142,44.775226,ME,850
04930,-69.293815,45.025084,ME,4410
04932,-69.132266,44.692591,ME,1120
04936,-70.497599,45.191799,ME,370
04937,-69.642896,44.621781,ME,6680
04938,-70.128105,44.663838,ME,10040
04939,-69.159033,45.042995,ME,1140
04941,-69.304047,44.466288,ME,1930
04942,-69.56853,45.000411,ME,1310
04943,-69.481532,44.87877,ME,1720
04945,-70.237153,45.629832,ME,1210
04947,-70.218247,45.011751,ME,1940
04949,-69.32995,44.374798,ME,940
04950,-69.833141,44.813747,ME,4710
04951,-69.042771,44.599409,ME,930
04952,-69.139264,44.407822,ME,1940
04953,-69.224317,44.886127,ME,3270
04955,-70.014065,44.644218,ME,1420
04956,-70.124355,44.794111,ME,800
04957,-69.820501,44.714623,ME,4280
04958,-69.912705,44.883887,ME,2010
04961,-70.063441,44.935901,ME,950
04963,-69.74858,44.556264,ME,7590
04965,-69.364604,44.849531,ME,2110
04966,-70.361261,44.839836,ME,1760
04967,-69.401838,44.785563,ME,4010
04969,-69.220701,44.767371,ME,1470
04970,-70.664063,44.961728,ME,1770
04971,-69.395055,44.927602,ME,2050
04973,-69.19347,44.367023,ME,1270
04974,-68.939551,44.481749,ME,2830
04976,-69.699119,44.781659,ME,9570
04978,-69.808667,44.635795,ME,930
04979,-69.827897,44.955719,ME,1030
04981,-68.856265,44.515079,ME,2420
04982,-70.438236,45.132061,ME,450
04983,-70.221026,44.827836,ME,1750
04984,-70.242074,44.697105,ME,550
04985,-70.006166,45.388806,ME,140
04986,-69.232166,44.562549,ME,1740
04987,-69.260744,44.671005,ME,1220
04988,-69.335801,44.598901,ME,2070
04989,-69.64316,44.437272,ME,4530
05001,-72.34891,43.663183,VT,9110
05032,-72.639791,43.822053,VT,2830
05033,-72.140863,44.003621,VT,3140
05034,-72.645765,43.580545,VT,140
05035,-72.681297,43.603563,VT,570
05036,-72.587098,44.028126,VT,1020
05037,-72.485027,43.462872,VT,570
05038,-72.456334,43.993335,VT,1260
05039,-72.282385,44.033229,VT,1080
05040,-72.209111,44.064767,VT,470
05041,-72.552468,43.971633,VT,200
05042,-72.088319,44.218032,VT,550
05043,-72.210775,43.805162,VT,870
05045,-72.192106,43.908779,VT,1610
05046,-72.210199,44.231266,VT,1210
05048,-72.412177,43.569341,VT,2030
05051,-72.099066,44.084296,VT,1020
05052,-72.355926,43.592169,VT,310
05053,-72.490853,43.721018,VT,170
05055,-72.304264,43.741938,VT,3350
05056,-72.719029,43.532143,VT,370
05058,-72.267049,43.883732,VT,280
05060,-72.673036,43.944477,VT,4650
05061,-72.589922,43.938697,VT,1780
05062,-72.553673,43.481635,VT,550
05065,-72.429275,43.781815,VT,1040
05067,-72.537147,43.696214,VT,200
05068,-72.527373,43.80661,VT,3640
05069,-72.141021,44.18719,VT,690
05070,-72.355937,43.836374,VT,380
05071,-72.564298,43.565099,VT,290
05072,-72.383587,43.872493,VT,610
05073,-72.477766,43.619806,VT,30
05075,-72.261623,43.832723,VT,1330
05076,-72.238727,44.125753,VT,570
05077,-72.483436,43.901547,VT,1120
05079,-72.326029,43.96069,VT,700
05081,-72.076526,44.149325,VT,1000
05083,-72.267985,43.925036,VT,240
05084,-72.454157,43.718381,VT,130
05086,-72.311522,44.116933,VT,750
